url,label,title,all_text,comments,merged,created_time,updated_time,closed_time
https://github.com/OpenMined/PySyft/pull/6522,[],Fixing empty gamma tensor state,"Fixing empty gamma tensor state## Description
If a data scientist tries to publish a PhiTensor, or a PhiTensor with public values added to it, the state tree will be empty when `publish` is called, resulting in failures. This PR adds a small check for this and rectifies the state tree.

## Affected Dependencies
Nothing new.

## How has this been tested?
Re-running failed tests

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-05-25 15:59:24,2022-05-26 04:43:55,2022-05-26 04:43:55
https://github.com/OpenMined/PySyft/pull/6490,[],DataSubjectList Fix ,"DataSubjectList Fix ## Description
When performing operations between multiple `PhiTensors`, the `DataSubjectLists` did not combine, but rather took on the `DataSubjectList` of the first `PhiTensor` involved in the operation (i.e. if `gamma = phi1 + phi2`, then `gamma.data_subjects` would be equal to `phi1.data_subjects` but it should reflect that it has data belonging to data subjects in phi2 as well. 

This had been (silently) causing inaccuracies in the publish method, which our existing PhiTensor and GammaTensor tests didn't catch. 

## Affected Dependencies
This mainly affects DataSubjectLists and GammaTensors, and may result in changes to PhiTensor, PhiTensorAncestors, and a few other classes.

## How has this been tested?
Tested in notebooks both by directly creating PhiTensors, as well as by creating a Syft Tensor and calling `.private.`

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",2,False,2022-05-15 04:07:11,2022-06-24 22:49:40,2022-06-24 22:49:40
https://github.com/OpenMined/PySyft/pull/6487,[],small notebook fixes,"small notebook fixes## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

## Affected Dependencies
List any dependencies that are required for this change.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-05-13 07:32:47,2022-05-13 11:02:29,2022-05-13 11:02:29
https://github.com/OpenMined/PySyft/pull/6480,[],Fix for stack Course Tests,"Fix for stack Course Tests## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

## Affected Dependencies
List any dependencies that are required for this change.

[ch-6044]

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [x] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [x] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [x] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [x] My changes are covered by tests",1,True,2022-05-12 06:19:47,2022-05-13 03:48:28,2022-05-13 03:48:27
https://github.com/OpenMined/PySyft/pull/6470,[],Fix bug with race condition with flag `install=false` on remote machine,"Fix bug with race condition with flag `install=false` on remote machine## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

## Affected Dependencies
List any dependencies that are required for this change.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-05-10 10:58:08,2022-05-11 05:07:22,2022-05-11 05:07:21
https://github.com/OpenMined/PySyft/pull/6464,[],local user group and hagrid launch message,"local user group and hagrid launch messageSupport for user account management in Windows 10 Home Edition is not well explained on Microsoft pages too. So, adding those two lines of text (as a Note) will save time for those who are trying hagrid for the first time. 

Also, the hagrid launch error message is cryptic - just changing to 'domain' works.

## Description
Those notes will help save time for those Windows 10 users with Home edition, who are eager to get hagrid launch to happen successfully.

## Affected Dependencies
No dependencies

## How has this been tested?
I verified the steps -",1,True,2022-05-08 07:08:21,2022-05-09 06:07:48,2022-05-09 02:18:09
https://github.com/OpenMined/PySyft/pull/6462,[],np.dot implementation for Phi and Gamma Tensors ,"np.dot implementation for Phi and Gamma Tensors ## Description
Dot implementation for phi and gamma tensors

## Affected Dependencies
None 

## How has this been tested?
Yes, tests has been added for both

## Checklist
- [ x] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ x] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [x ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ x] My changes are covered by tests
We might be losing information this way- for instance the `func` class variableBe sure to remove print statements :)Calculating the metadata might be more complicated then this- consider the case where `self` has min_val is 1, and max_val is 10, and `other` has a min_val and max_val of -1 and -2 respectively :) I believe that if `other` is a numpy array, it shouldn't have a `.child`. Has this been tested?It just occurred to me- although I really like this implementation because it's very explicit, but perhaps we could simplify this to `if self.data_subjects.one_hot_lookup != other.data_subjects.one_hot_lookup`That could also reduce the number of `elif` conditions we have to test forthis is totally valid, but it might be better to compare against `reference_data.shape` since that is our ground source of truth :) 
(The reasoning being that if for some reason PhiTensor.child was not initializing properly, this test could alert us to that)I would rename this test to reflect that you're also testing the `sum` operation :)Hhmm looks like all gamma tests test the sum operation as a way to ensure that the gamma tensor was properly implemented.Nicely done! You might need to manually cast this as a `float` to get rid of the `# type: ignore` since we try to only use that as a last resort 👍 Two of these are redundant and not needed- we typically only need to check all scenarios if `other` is a DP Tensor and has min/max val metadata of its ownMight need to manually wrap this in `float()` to avoid type errors Unfortunately the min_vals may become greater than the max_vals if other has negative numbers, so we have to do something similar to what you did above",2,False,2022-05-06 23:29:55,2022-07-13 16:41:14,2022-07-13 16:41:13
https://github.com/OpenMined/PySyft/pull/6456,[],Fixed issue with tempdir and public key in HAGrid,"Fixed issue with tempdir and public key in HAGrid- Updated network operator notebook for AdAstra
- Pinned cryptography breaking paramiko
  see: https://github.com/paramiko/paramiko/pull/2039
- Added /ping endpoint so that NetworkRegistry works on --headless

## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

## Affected Dependencies
List any dependencies that are required for this change.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-05-06 04:55:48,2022-05-06 04:56:00,2022-05-06 04:55:59
https://github.com/OpenMined/PySyft/pull/6448,[],Extend rdp cache to dramatically improve accuracy of DP system,"Extend rdp cache to dramatically improve accuracy of DP system## Description
The cache used to speed up the privacy budget calculation was not granular enough when the value of the RDP constants was between 0-1. This resulted in every query having a minimum privacy budget spend of ~7.766, even if it was supposed to spend significantly less.

This PR extends the cache significantly to include (as of now) 1.2M cached values. The minimum privacy budget spend will be reduced from 7.766 to ~0.05. [Numbers may change in the future depending on user feedback.]

## Affected Dependencies

The cache file located in `syft/src/syft/cache` will be replaced, and its size will increase by a factor of 4, from around 2.3MB to around 9.2MB.
This may also solve some other bugs in the codebase- by default, admin accounts have a PB of 5.55, and since the minimum PB spendable (prior to this PR) was  7.766, there may have been things breaking.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

Currently this has been prototyped in notebooks, but will add dedicated tests as I incorporate changes into the codebase. 

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests
:heart:",1,True,2022-05-05 07:11:27,2022-05-19 15:11:20,2022-05-19 15:11:19
https://github.com/OpenMined/PySyft/pull/6444,[],Fix for registering users from notebook using `sy.register`,"Fix for registering users from notebook using `sy.register`- grid: refactor register api in grid to create new user
- syft: refactor register method in grid to convert url to grid url

## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

## Affected Dependencies
List any dependencies that are required for this change.

[ch-5187]

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [ ] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [ ] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-05-04 14:01:11,2022-05-05 22:26:16,2022-05-05 22:26:16
https://github.com/OpenMined/PySyft/pull/6421,[],Missing `f` prefix on f-strings fix,Missing `f` prefix on f-strings fixFixes #6420,1,True,2022-04-23 22:21:00,2022-05-04 04:42:15,2022-05-04 04:42:15
https://github.com/OpenMined/PySyft/pull/6415,[],Launch mutiple nodes in azure using hagrid,"Launch mutiple nodes in azure using hagrid## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

[ch-5688]

```
hagrid launch domain to azure --jupyter --node_count=2
```
Launching multiple VMs
![multiple_vm_table](https://user-images.githubusercontent.com/11032835/164732031-6a1c977d-6e69-4320-86df-1d766876b41c.png)

VM Launch Completed
![vm_launch_completed](https://user-images.githubusercontent.com/11032835/164732087-dc8901b1-f977-4080-9f21-bf06feb941ad.png)

VM (any) Launch Fails
![fails_to_launch](https://user-images.githubusercontent.com/11032835/164732176-f40d9833-1e00-4185-8d95-78cee4c706bf.png)

## Affected Dependencies
List any dependencies that are required for this change.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [x] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [x] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [x] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [x] My changes are covered by tests
Adding this sleep, for now, it tries to install hagrid, while the build directory for hagrid is still in progress.",1,True,2022-04-20 14:21:36,2022-05-04 00:25:10,2022-05-04 00:25:09
https://github.com/OpenMined/PySyft/pull/6410,[],Correcting minor bugs in osx tutorial,"Correcting minor bugs in osx tutorial## Description
Proposing some changes:
Conda environment is set up as `syft_env` in the beginning but referenced as `syft` later. So adding the `_env` where it is missing.
Maybe I missed something, but `pip install syft` is not mentioned in the tutorial. I have added it as step 5.5.

Also, the tutorial is overly specific for MacOs11_5_1. But I have completed it successfully on macOs Monterey 12.1. Maybe consider changing the requirements?


## Affected Dependencies
Only /docs

## How has this been tested?
I ran the tutorial successfully in my machine with the proposed changes

## Checklist
- [x] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [x] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [ ] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [ ] My changes are covered by tests",1,True,2022-04-18 19:35:03,2022-05-04 04:25:06,2022-05-04 04:25:06
https://github.com/OpenMined/PySyft/pull/6407,[],add hagrid version command,"add hagrid version command## Description
This PR is to add a `hagrid version` command to Hagrid which prints the hagrid version to the cli.
I'm not sure this is a good idea to have syft imported directly into HAGrid. Even when we add the ability for HAGrid to manage syft environments for us we probably won't want to import syft itself.I think users expect to type something like `version` and in that case perhaps we can just print the hagrid version since all the other information is already available under `hagrid debug`.Remove unused commented lines to keep our PRs to only include changes that are being used.Okay, thanks Madhava! @madhavajay I was actually thinking the same since we have `hagrid debug` happening, we could add anything there and keep `--version` to just print hagrid version. I'll do that.@madhavajay, right also since we are dumping all other stuff on the `debug` command, I'll strip it off. ",1,True,2022-04-15 07:09:54,2022-04-29 23:17:28,2022-04-29 23:17:27
https://github.com/OpenMined/PySyft/pull/6406,[],Apply to Network Bug,"Apply to Network Bugcreate a notebook to demonstrate the network apply is working fine

## Description
Please include a summary of the change, the motivation, and any additional context that will help others understand your PR. If it closes one or more open issues, [please tag them as described here](https://help.github.com/en/github/managing-your-work-on-github/linking-a-pull-request-to-an-issue#linking-a-pull-request-to-an-issue-using-a-keyword).

[ch-5605]

## Affected Dependencies
List any dependencies that are required for this change.

## How has this been tested?
- Describe the tests that you ran to verify your changes.
- Provide instructions so we can reproduce.
- List any relevant details for your test configuration.

## Checklist
- [x] I have followed the [Contribution Guidelines](https://github.com/OpenMined/.github/blob/master/CONTRIBUTING.md) and [Code of Conduct](https://github.com/OpenMined/.github/blob/master/CODE_OF_CONDUCT.md)
- [x] I have commented my code following the [OpenMined Styleguide](https://github.com/OpenMined/.github/blob/master/STYLEGUIDE.md)
- [x] I have labeled this PR with the relevant [Type labels](https://github.com/OpenMined/.github/labels?q=Type%3A)
- [x] My changes are covered by tests",2,True,2022-04-14 10:43:27,2022-04-25 01:01:57,2022-04-25 01:01:56
